id,referencia,marca,capacidad,ciudad,responsable
6440,ACH01,KALLEY,1797,Bello,Anibal Gaviria
6287,ACH43,RICO,1595,Medellín,Anibal Gaviria
6062,ACH43,SONY,1541,Envigado,Daniel Quitero
1761,ACH43,RICO,1074,Caldas,Sergio Fajardo
3714,ACH01,SONY,391,Envigado,Anibal Gaviria
8401,ACH43,SONY,307,Envigado,Federico Gutierrez
5808,ACH01,RICO,1749,Envigado,Anibal Gaviria
5130,ACH43,RICO,363,Bello,Luis Perez
8403,ACH22,KALLEY,1985,Envigado,Anibal Gaviria
7148,ACH43,KALLEY,905,Caldas,Luis Perez
3237,ACH01,KALLEY,1654,Caldas,Federico Gutierrez
2754,ACH43,SONY,1576,Caldas,Daniel Quitero
404,ACH22,SONY,1679,Caldas,Daniel Quitero
4427,ACH01,SONY,531,Sabaneta,Luis Perez
6076,ACH22,RICO,1783,Caldas,Luis Perez
5709,ACH43,KALLEY,1744,Caldas,Sergio Fajardo
1522,ACH01,RICO,143,Bello,Daniel Quitero
7816,ACH43,RICO,1763,Medellín,Daniel Quitero
1945,ACH43,SONY,1425,Caldas,Luis Perez
2868,ACH43,KALLEY,881,Caldas,Federico Gutierrez
9043,ACH43,KALLEY,1060,Caldas,Daniel Quitero
7260,ACH01,KALLEY,616,Bello,Daniel Quitero
5967,ACH22,SONY,280,Medellín,Sergio Fajardo
6783,ACH43,KALLEY,1003,Bello,Daniel Quitero
9996,ACH01,KALLEY,679,Bello,Federico Gutierrez
3887,ACH43,KALLEY,137,Sabaneta,Federico Gutierrez
166,ACH43,SONY,516,Bello,Sergio Fajardo
4178,ACH01,KALLEY,741,Sabaneta,Luis Perez
967,ACH43,SONY,1527,Sabaneta,Luis Perez
7403,ACH43,SONY,1283,Envigado,Luis Perez
875,ACH43,KALLEY,135,Caldas,Luis Perez
6334,ACH43,KALLEY,1191,Medellín,Anibal Gaviria
1649,ACH01,RICO,286,Medellín,Daniel Quitero
2054,ACH43,RICO,1658,Envigado,Daniel Quitero
6726,ACH22,RICO,779,Envigado,Daniel Quitero
1973,ACH22,RICO,1211,Caldas,Sergio Fajardo
5562,ACH43,RICO,679,Envigado,Sergio Fajardo
4933,ACH43,KALLEY,619,Caldas,Anibal Gaviria
1354,ACH43,RICO,843,Envigado,Daniel Quitero
6880,ACH01,RICO,1441,Sabaneta,Luis Perez
4547,ACH22,RICO,250,Medellín,Luis Perez
9177,ACH22,KALLEY,704,Caldas,Luis Perez
2345,ACH22,RICO,1211,Bello,Daniel Quitero
5820,ACH22,KALLEY,860,Sabaneta,Anibal Gaviria
973,ACH01,SONY,737,Caldas,Anibal Gaviria
4248,ACH01,RICO,1743,Caldas,Sergio Fajardo
1693,ACH43,RICO,1366,Medellín,Anibal Gaviria
3567,ACH43,RICO,1907,Sabaneta,Luis Perez
8662,ACH43,SONY,314,Bello,Federico Gutierrez
5146,ACH22,KALLEY,1519,Medellín,Daniel Quitero
68,ACH01,KALLEY,617,Medellín,Daniel Quitero
5725,ACH01,RICO,149,Bello,Anibal Gaviria
5017,ACH22,RICO,885,Medellín,Federico Gutierrez
1175,ACH43,SONY,588,Envigado,Luis Perez
6143,ACH01,KALLEY,610,Medellín,Sergio Fajardo
4069,ACH22,SONY,997,Bello,Anibal Gaviria
22,ACH01,RICO,381,Caldas,Anibal Gaviria
1145,ACH22,RICO,1092,Bello,Anibal Gaviria
6992,ACH01,SONY,951,Envigado,Federico Gutierrez
5003,ACH01,SONY,220,Envigado,Federico Gutierrez
63,ACH01,KALLEY,741,Medellín,Federico Gutierrez
1862,ACH43,SONY,660,Caldas,Anibal Gaviria
9266,ACH01,KALLEY,335,Bello,Sergio Fajardo
6627,ACH43,KALLEY,481,Medellín,Daniel Quitero
40,ACH22,SONY,1874,Medellín,Sergio Fajardo
9886,ACH01,RICO,872,Medellín,Federico Gutierrez
1679,ACH01,SONY,1345,Sabaneta,Anibal Gaviria
1011,ACH43,RICO,970,Bello,Anibal Gaviria
2247,ACH43,RICO,617,Sabaneta,Luis Perez
3503,ACH01,KALLEY,683,Bello,Federico Gutierrez
2709,ACH43,RICO,1229,Medellín,Daniel Quitero
2037,ACH01,KALLEY,1472,Sabaneta,Sergio Fajardo
3532,ACH43,SONY,1544,Envigado,Anibal Gaviria
6107,ACH22,KALLEY,724,Sabaneta,Sergio Fajardo
8645,ACH01,SONY,997,Sabaneta,Anibal Gaviria
2215,ACH43,RICO,1905,Envigado,Daniel Quitero
9481,ACH43,SONY,1420,Envigado,Luis Perez
4996,ACH43,SONY,470,Caldas,Sergio Fajardo
7862,ACH43,KALLEY,1768,Bello,Daniel Quitero
4289,ACH01,SONY,300,Caldas,Anibal Gaviria
7487,ACH43,RICO,1011,Caldas,Anibal Gaviria
2547,ACH01,SONY,166,Caldas,Luis Perez
5545,ACH22,KALLEY,703,Caldas,Luis Perez
6089,ACH22,SONY,635,Bello,Anibal Gaviria
4130,ACH01,SONY,1414,Bello,Luis Perez
8167,ACH43,KALLEY,500,Caldas,Luis Perez
8516,ACH01,KALLEY,1219,Caldas,Federico Gutierrez
8081,ACH01,SONY,1267,Caldas,Sergio Fajardo
1154,ACH22,RICO,292,Caldas,Sergio Fajardo
3163,ACH01,SONY,1318,Caldas,Daniel Quitero
7659,ACH22,SONY,1195,Envigado,Sergio Fajardo
8919,ACH22,SONY,110,Medellín,Anibal Gaviria
9822,ACH22,SONY,898,Sabaneta,Anibal Gaviria
3439,ACH01,SONY,821,Caldas,Federico Gutierrez
7745,ACH01,KALLEY,1267,Bello,Federico Gutierrez
3105,ACH01,RICO,147,Sabaneta,Anibal Gaviria
8876,ACH22,SONY,1704,Bello,Luis Perez
6328,ACH01,KALLEY,1392,Caldas,Anibal Gaviria
1985,ACH01,KALLEY,892,Caldas,Daniel Quitero
2264,ACH22,KALLEY,250,Caldas,Federico Gutierrez
6763,ACH22,RICO,587,Caldas,Federico Gutierrez
2509,ACH01,RICO,1947,Bello,Sergio Fajardo
9558,ACH43,SONY,801,Envigado,Anibal Gaviria
7181,ACH43,RICO,508,Medellín,Daniel Quitero
9976,ACH22,SONY,1302,Caldas,Federico Gutierrez
7523,ACH01,SONY,1493,Caldas,Federico Gutierrez
7623,ACH22,SONY,218,Envigado,Anibal Gaviria
1918,ACH01,RICO,1867,Medellín,Sergio Fajardo
3582,ACH01,RICO,555,Medellín,Daniel Quitero
4338,ACH43,SONY,1076,Envigado,Anibal Gaviria
7693,ACH22,KALLEY,249,Caldas,Anibal Gaviria
9477,ACH43,SONY,825,Bello,Federico Gutierrez
7881,ACH22,KALLEY,230,Envigado,Luis Perez
513,ACH22,RICO,1311,Sabaneta,Anibal Gaviria
5029,ACH01,KALLEY,1060,Envigado,Federico Gutierrez
570,ACH22,SONY,1057,Sabaneta,Sergio Fajardo
3904,ACH22,SONY,631,Medellín,Anibal Gaviria
4603,ACH22,KALLEY,476,Caldas,Anibal Gaviria
7149,ACH22,RICO,1537,Envigado,Anibal Gaviria
3909,ACH22,KALLEY,1723,Medellín,Daniel Quitero
8436,ACH01,KALLEY,1854,Caldas,Federico Gutierrez
1045,ACH43,SONY,664,Sabaneta,Anibal Gaviria
9148,ACH22,SONY,913,Bello,Luis Perez
3784,ACH22,RICO,1925,Bello,Daniel Quitero
1388,ACH22,SONY,608,Bello,Sergio Fajardo
2053,ACH43,KALLEY,181,Envigado,Luis Perez
1002,ACH01,SONY,464,Caldas,Federico Gutierrez
4193,ACH22,SONY,113,Bello,Daniel Quitero
4218,ACH43,RICO,1583,Medellín,Daniel Quitero
5601,ACH22,RICO,1315,Medellín,Sergio Fajardo
8192,ACH01,RICO,788,Medellín,Sergio Fajardo
2838,ACH01,RICO,425,Medellín,Sergio Fajardo
4002,ACH01,SONY,1907,Bello,Federico Gutierrez
9132,ACH43,KALLEY,1541,Bello,Federico Gutierrez
182,ACH43,KALLEY,553,Medellín,Luis Perez
5706,ACH22,SONY,1259,Caldas,Sergio Fajardo
5167,ACH22,KALLEY,1964,Sabaneta,Luis Perez
928,ACH43,KALLEY,1910,Medellín,Luis Perez
2361,ACH43,SONY,1365,Sabaneta,Anibal Gaviria
8076,ACH01,SONY,1118,Caldas,Daniel Quitero
5518,ACH43,KALLEY,157,Envigado,Anibal Gaviria
5334,ACH22,KALLEY,797,Sabaneta,Sergio Fajardo
5939,ACH01,RICO,874,Sabaneta,Luis Perez
6819,ACH22,RICO,1065,Sabaneta,Anibal Gaviria
2132,ACH43,SONY,931,Envigado,Luis Perez
8089,ACH01,KALLEY,469,Sabaneta,Luis Perez
6280,ACH22,RICO,1096,Sabaneta,Sergio Fajardo
8361,ACH22,RICO,1484,Sabaneta,Daniel Quitero
2436,ACH22,SONY,1057,Bello,Luis Perez
8432,ACH01,RICO,608,Medellín,Sergio Fajardo
3728,ACH43,RICO,1559,Sabaneta,Anibal Gaviria
5085,ACH43,SONY,1120,Caldas,Daniel Quitero
5062,ACH22,KALLEY,1025,Medellín,Luis Perez
9121,ACH43,RICO,1897,Caldas,Anibal Gaviria
3087,ACH01,RICO,308,Medellín,Luis Perez
1554,ACH22,SONY,689,Envigado,Sergio Fajardo
3700,ACH22,SONY,811,Medellín,Sergio Fajardo
4380,ACH01,KALLEY,1641,Medellín,Anibal Gaviria
9320,ACH43,KALLEY,665,Sabaneta,Daniel Quitero
3613,ACH43,KALLEY,1872,Bello,Anibal Gaviria
8244,ACH43,SONY,591,Sabaneta,Daniel Quitero
316,ACH01,KALLEY,1089,Sabaneta,Anibal Gaviria
2351,ACH22,SONY,1507,Medellín,Sergio Fajardo
3733,ACH01,SONY,1007,Sabaneta,Daniel Quitero
4399,ACH43,RICO,1563,Bello,Daniel Quitero
2104,ACH22,KALLEY,1366,Caldas,Daniel Quitero
200,ACH01,SONY,1696,Caldas,Anibal Gaviria
4953,ACH43,KALLEY,1222,Bello,Anibal Gaviria
7984,ACH43,KALLEY,190,Caldas,Federico Gutierrez
8216,ACH01,SONY,1277,Medellín,Federico Gutierrez
6928,ACH22,RICO,1019,Envigado,Luis Perez
1790,ACH01,RICO,1035,Envigado,Daniel Quitero
1635,ACH22,RICO,684,Medellín,Anibal Gaviria
7769,ACH01,KALLEY,1589,Caldas,Daniel Quitero
3743,ACH22,RICO,1896,Envigado,Anibal Gaviria
5561,ACH22,SONY,1419,Sabaneta,Sergio Fajardo
6475,ACH22,RICO,1797,Caldas,Federico Gutierrez
5543,ACH01,SONY,526,Sabaneta,Sergio Fajardo
1077,ACH22,SONY,851,Caldas,Federico Gutierrez
7898,ACH01,KALLEY,1669,Sabaneta,Daniel Quitero
3092,ACH22,SONY,1318,Bello,Anibal Gaviria
4293,ACH01,SONY,906,Caldas,Federico Gutierrez
1968,ACH01,KALLEY,857,Caldas,Daniel Quitero
561,ACH01,RICO,329,Envigado,Sergio Fajardo
9200,ACH22,SONY,688,Envigado,Federico Gutierrez
3810,ACH43,RICO,139,Envigado,Federico Gutierrez
2730,ACH22,SONY,1193,Caldas,Luis Perez
1346,ACH22,RICO,884,Bello,Luis Perez
4251,ACH43,RICO,1432,Envigado,Federico Gutierrez
7548,ACH01,SONY,1326,Medellín,Daniel Quitero
1022,ACH22,KALLEY,573,Envigado,Sergio Fajardo
3532,ACH22,SONY,1469,Bello,Daniel Quitero
3279,ACH43,KALLEY,1274,Envigado,Federico Gutierrez
8938,ACH01,KALLEY,462,Caldas,Luis Perez
4851,ACH22,SONY,1323,Bello,Federico Gutierrez
3728,ACH22,SONY,1141,Envigado,Sergio Fajardo
3521,ACH01,SONY,1481,Envigado,Anibal Gaviria
98,ACH01,KALLEY,402,Sabaneta,Daniel Quitero
1290,ACH22,KALLEY,769,Caldas,Sergio Fajardo
4300,ACH43,KALLEY,109,Bello,Anibal Gaviria
9283,ACH22,KALLEY,1106,Bello,Daniel Quitero
1697,ACH43,KALLEY,1033,Bello,Daniel Quitero
6725,ACH01,SONY,1507,Medellín,Sergio Fajardo
4904,ACH01,SONY,588,Caldas,Luis Perez
7156,ACH43,KALLEY,1855,Bello,Federico Gutierrez
9706,ACH43,RICO,1699,Sabaneta,Federico Gutierrez
6175,ACH22,KALLEY,529,Sabaneta,Federico Gutierrez
2347,ACH01,RICO,1984,Caldas,Daniel Quitero
1984,ACH22,KALLEY,701,Bello,Anibal Gaviria
7535,ACH22,KALLEY,923,Medellín,Federico Gutierrez
5655,ACH01,SONY,1603,Bello,Luis Perez
2792,ACH22,RICO,637,Caldas,Federico Gutierrez
7422,ACH43,KALLEY,128,Envigado,Daniel Quitero
9299,ACH22,RICO,1171,Bello,Sergio Fajardo
2435,ACH01,RICO,1979,Caldas,Federico Gutierrez
8137,ACH01,KALLEY,1534,Medellín,Anibal Gaviria
2636,ACH43,RICO,1855,Sabaneta,Luis Perez
1065,ACH43,KALLEY,970,Caldas,Federico Gutierrez
3284,ACH01,RICO,390,Medellín,Anibal Gaviria
4693,ACH43,RICO,1916,Medellín,Sergio Fajardo
1634,ACH43,KALLEY,1520,Medellín,Luis Perez
2301,ACH01,RICO,794,Sabaneta,Daniel Quitero
7973,ACH43,KALLEY,896,Medellín,Anibal Gaviria
7913,ACH01,SONY,416,Sabaneta,Federico Gutierrez
6712,ACH43,SONY,134,Medellín,Sergio Fajardo
5692,ACH01,RICO,1628,Caldas,Sergio Fajardo
4220,ACH01,SONY,890,Bello,Sergio Fajardo
4993,ACH01,KALLEY,1571,Envigado,Sergio Fajardo
1258,ACH22,SONY,1436,Sabaneta,Daniel Quitero
7290,ACH01,RICO,1493,Bello,Daniel Quitero
2756,ACH43,RICO,943,Caldas,Federico Gutierrez
6142,ACH01,RICO,1624,Medellín,Luis Perez
2955,ACH22,KALLEY,1177,Caldas,Federico Gutierrez
6814,ACH43,RICO,1334,Caldas,Sergio Fajardo
2721,ACH43,SONY,1077,Bello,Luis Perez
8558,ACH43,KALLEY,1222,Bello,Daniel Quitero
3142,ACH22,KALLEY,1326,Caldas,Sergio Fajardo
5609,ACH01,RICO,299,Medellín,Daniel Quitero
9091,ACH22,SONY,117,Caldas,Sergio Fajardo
7440,ACH43,SONY,319,Bello,Anibal Gaviria
2018,ACH43,SONY,1654,Sabaneta,Daniel Quitero
4607,ACH22,RICO,152,Envigado,Anibal Gaviria
8170,ACH43,RICO,761,Bello,Federico Gutierrez
4010,ACH43,SONY,1334,Medellín,Daniel Quitero
6912,ACH43,SONY,232,Bello,Daniel Quitero
2344,ACH43,KALLEY,1641,Caldas,Anibal Gaviria
8960,ACH01,RICO,813,Bello,Federico Gutierrez
5614,ACH22,RICO,1083,Bello,Luis Perez
8649,ACH43,SONY,974,Envigado,Daniel Quitero
6890,ACH43,RICO,100,Envigado,Luis Perez
363,ACH01,SONY,1603,Medellín,Anibal Gaviria
7847,ACH43,KALLEY,740,Sabaneta,Anibal Gaviria
409,ACH01,SONY,1126,Bello,Federico Gutierrez
9606,ACH43,SONY,705,Envigado,Anibal Gaviria
2075,ACH43,KALLEY,1267,Sabaneta,Sergio Fajardo
7134,ACH43,SONY,1369,Medellín,Sergio Fajardo
3911,ACH01,SONY,804,Medellín,Federico Gutierrez
2920,ACH01,KALLEY,1141,Sabaneta,Daniel Quitero
2193,ACH43,SONY,1120,Sabaneta,Daniel Quitero
6328,ACH43,RICO,1341,Sabaneta,Anibal Gaviria
5907,ACH43,SONY,215,Caldas,Sergio Fajardo
1340,ACH43,RICO,612,Envigado,Sergio Fajardo
7350,ACH22,KALLEY,1213,Envigado,Sergio Fajardo
5651,ACH01,RICO,103,Medellín,Sergio Fajardo
2731,ACH01,RICO,951,Sabaneta,Luis Perez
4136,ACH22,KALLEY,340,Medellín,Sergio Fajardo
5439,ACH22,RICO,316,Medellín,Federico Gutierrez
4184,ACH22,RICO,1440,Envigado,Anibal Gaviria
9995,ACH22,RICO,407,Envigado,Sergio Fajardo
3774,ACH22,KALLEY,1854,Sabaneta,Anibal Gaviria
5405,ACH22,KALLEY,659,Sabaneta,Sergio Fajardo
5875,ACH01,SONY,1768,Caldas,Federico Gutierrez
9096,ACH01,SONY,886,Medellín,Luis Perez
1116,ACH22,KALLEY,1580,Envigado,Luis Perez
1900,ACH22,KALLEY,1893,Sabaneta,Anibal Gaviria
6482,ACH01,SONY,851,Caldas,Daniel Quitero
2699,ACH22,RICO,200,Bello,Federico Gutierrez
6276,ACH43,KALLEY,927,Caldas,Anibal Gaviria
7719,ACH01,SONY,534,Sabaneta,Luis Perez
8779,ACH43,KALLEY,1940,Envigado,Daniel Quitero
973,ACH22,KALLEY,260,Bello,Anibal Gaviria
3897,ACH01,RICO,829,Caldas,Daniel Quitero
4220,ACH01,KALLEY,1839,Envigado,Federico Gutierrez
1291,ACH43,KALLEY,1579,Bello,Sergio Fajardo
5327,ACH22,SONY,179,Caldas,Sergio Fajardo
4983,ACH01,RICO,894,Medellín,Daniel Quitero
7111,ACH01,SONY,189,Caldas,Anibal Gaviria
7400,ACH01,RICO,1285,Caldas,Federico Gutierrez
8758,ACH43,KALLEY,477,Envigado,Anibal Gaviria
1300,ACH01,KALLEY,114,Envigado,Anibal Gaviria
873,ACH43,SONY,396,Medellín,Sergio Fajardo
9269,ACH01,SONY,766,Caldas,Daniel Quitero
9915,ACH01,SONY,1887,Envigado,Federico Gutierrez
9204,ACH43,RICO,1422,Envigado,Sergio Fajardo
8765,ACH01,RICO,1892,Bello,Sergio Fajardo
2325,ACH01,SONY,1792,Medellín,Sergio Fajardo
8122,ACH01,SONY,1286,Medellín,Luis Perez
9704,ACH43,SONY,1221,Sabaneta,Sergio Fajardo
7914,ACH01,RICO,1072,Caldas,Luis Perez
5963,ACH22,RICO,1765,Medellín,Anibal Gaviria
1329,ACH43,KALLEY,1555,Envigado,Federico Gutierrez
320,ACH22,RICO,828,Sabaneta,Federico Gutierrez
3762,ACH43,SONY,1940,Medellín,Anibal Gaviria
2150,ACH43,RICO,1565,Envigado,Luis Perez
1246,ACH43,RICO,528,Sabaneta,Anibal Gaviria
3980,ACH01,RICO,1590,Envigado,Luis Perez
8056,ACH22,RICO,1857,Bello,Luis Perez
8457,ACH22,SONY,1005,Envigado,Sergio Fajardo
6120,ACH43,KALLEY,604,Envigado,Luis Perez
9260,ACH22,RICO,1973,Bello,Anibal Gaviria
2923,ACH43,SONY,518,Bello,Anibal Gaviria
8072,ACH43,RICO,539,Medellín,Daniel Quitero
664,ACH22,SONY,1815,Medellín,Federico Gutierrez
485,ACH01,KALLEY,968,Medellín,Anibal Gaviria
8134,ACH01,KALLEY,120,Caldas,Anibal Gaviria
9300,ACH22,KALLEY,544,Caldas,Anibal Gaviria
7822,ACH43,KALLEY,1233,Bello,Anibal Gaviria
1066,ACH43,SONY,1259,Envigado,Sergio Fajardo
4920,ACH01,RICO,363,Medellín,Daniel Quitero
7291,ACH01,RICO,899,Sabaneta,Anibal Gaviria
2691,ACH43,RICO,1255,Caldas,Daniel Quitero
3301,ACH43,KALLEY,613,Caldas,Daniel Quitero
3647,ACH01,SONY,1213,Medellín,Sergio Fajardo
7650,ACH01,SONY,932,Medellín,Sergio Fajardo
7989,ACH22,RICO,1746,Envigado,Daniel Quitero
6392,ACH01,RICO,517,Bello,Daniel Quitero
6144,ACH22,SONY,596,Caldas,Anibal Gaviria
4038,ACH01,SONY,1889,Envigado,Federico Gutierrez
3157,ACH22,SONY,923,Medellín,Federico Gutierrez
324,ACH43,SONY,244,Envigado,Luis Perez
3889,ACH22,KALLEY,1820,Envigado,Daniel Quitero
2906,ACH43,RICO,1487,Envigado,Sergio Fajardo
9831,ACH43,SONY,1238,Bello,Federico Gutierrez
7427,ACH22,RICO,513,Sabaneta,Daniel Quitero
3829,ACH01,RICO,311,Sabaneta,Anibal Gaviria
7308,ACH01,SONY,102,Bello,Anibal Gaviria
4411,ACH43,KALLEY,995,Bello,Anibal Gaviria
4897,ACH22,KALLEY,1266,Envigado,Daniel Quitero
5100,ACH22,SONY,674,Sabaneta,Anibal Gaviria
6364,ACH22,KALLEY,1123,Sabaneta,Luis Perez
6138,ACH43,KALLEY,1377,Caldas,Luis Perez
1626,ACH22,SONY,1302,Bello,Luis Perez
7527,ACH43,KALLEY,983,Sabaneta,Anibal Gaviria
43,ACH01,RICO,1899,Caldas,Federico Gutierrez
9936,ACH01,SONY,1076,Medellín,Daniel Quitero
6391,ACH22,SONY,1393,Bello,Luis Perez
2196,ACH01,SONY,825,Caldas,Daniel Quitero
9885,ACH22,RICO,1030,Sabaneta,Sergio Fajardo
5546,ACH43,RICO,208,Medellín,Federico Gutierrez
2174,ACH22,KALLEY,367,Envigado,Federico Gutierrez
4544,ACH01,SONY,385,Envigado,Federico Gutierrez
3731,ACH01,RICO,423,Caldas,Sergio Fajardo
9732,ACH22,SONY,1319,Envigado,Daniel Quitero
7058,ACH22,RICO,557,Bello,Federico Gutierrez
3329,ACH22,KALLEY,696,Caldas,Daniel Quitero
9557,ACH22,RICO,704,Medellín,Federico Gutierrez
819,ACH43,SONY,461,Bello,Sergio Fajardo
9035,ACH43,RICO,1439,Envigado,Anibal Gaviria
3777,ACH22,KALLEY,1232,Caldas,Anibal Gaviria
9091,ACH22,SONY,1706,Bello,Anibal Gaviria
2108,ACH22,RICO,1816,Medellín,Daniel Quitero
5399,ACH22,RICO,542,Sabaneta,Anibal Gaviria
8106,ACH43,RICO,148,Medellín,Federico Gutierrez
9465,ACH22,RICO,1939,Bello,Anibal Gaviria
9824,ACH22,KALLEY,440,Envigado,Sergio Fajardo
1208,ACH22,KALLEY,895,Bello,Daniel Quitero
6679,ACH43,SONY,1130,Sabaneta,Federico Gutierrez
8142,ACH43,RICO,576,Medellín,Sergio Fajardo
5250,ACH01,KALLEY,706,Medellín,Luis Perez
5760,ACH22,KALLEY,1730,Bello,Federico Gutierrez
3543,ACH22,SONY,1724,Caldas,Daniel Quitero
8939,ACH22,RICO,1592,Sabaneta,Luis Perez
3483,ACH01,SONY,1776,Caldas,Daniel Quitero
6674,ACH22,KALLEY,1840,Medellín,Anibal Gaviria
6541,ACH01,SONY,1092,Medellín,Federico Gutierrez
3831,ACH01,SONY,971,Caldas,Sergio Fajardo
6926,ACH22,SONY,605,Medellín,Daniel Quitero
3443,ACH01,SONY,633,Caldas,Anibal Gaviria
8813,ACH22,KALLEY,588,Sabaneta,Daniel Quitero
9854,ACH43,SONY,1122,Sabaneta,Daniel Quitero
9726,ACH01,RICO,452,Sabaneta,Sergio Fajardo
5688,ACH43,RICO,659,Bello,Federico Gutierrez
4245,ACH22,SONY,1484,Caldas,Anibal Gaviria
7745,ACH43,KALLEY,233,Bello,Federico Gutierrez
1975,ACH22,KALLEY,748,Medellín,Luis Perez
8512,ACH22,KALLEY,833,Bello,Anibal Gaviria
6850,ACH01,KALLEY,985,Envigado,Anibal Gaviria
62,ACH01,RICO,1465,Caldas,Daniel Quitero
9091,ACH01,KALLEY,218,Medellín,Federico Gutierrez
3504,ACH01,KALLEY,253,Sabaneta,Sergio Fajardo
9218,ACH01,RICO,1563,Bello,Anibal Gaviria
7305,ACH43,SONY,992,Sabaneta,Sergio Fajardo
5913,ACH01,RICO,1486,Medellín,Federico Gutierrez
3527,ACH01,KALLEY,1410,Bello,Daniel Quitero
9635,ACH22,KALLEY,448,Caldas,Daniel Quitero
1184,ACH01,RICO,1312,Bello,Daniel Quitero
6837,ACH22,RICO,1672,Envigado,Sergio Fajardo
2962,ACH01,KALLEY,1737,Medellín,Luis Perez
372,ACH22,RICO,904,Caldas,Federico Gutierrez
6246,ACH01,SONY,396,Sabaneta,Anibal Gaviria
718,ACH22,KALLEY,469,Sabaneta,Federico Gutierrez
6680,ACH43,RICO,1941,Sabaneta,Luis Perez
3686,ACH01,RICO,455,Caldas,Daniel Quitero
3988,ACH22,RICO,404,Caldas,Daniel Quitero
7801,ACH43,RICO,241,Caldas,Daniel Quitero
8494,ACH01,SONY,226,Sabaneta,Federico Gutierrez
9138,ACH22,KALLEY,1040,Medellín,Federico Gutierrez
4678,ACH01,RICO,1513,Bello,Federico Gutierrez
2342,ACH01,KALLEY,559,Medellín,Anibal Gaviria
4193,ACH01,KALLEY,708,Bello,Sergio Fajardo
2368,ACH43,KALLEY,300,Medellín,Luis Perez
9520,ACH22,KALLEY,741,Sabaneta,Daniel Quitero
488,ACH01,KALLEY,476,Sabaneta,Federico Gutierrez
6796,ACH43,RICO,1566,Bello,Sergio Fajardo
914,ACH43,SONY,1630,Bello,Federico Gutierrez
5128,ACH01,KALLEY,1695,Medellín,Luis Perez
5956,ACH43,SONY,512,Envigado,Federico Gutierrez
9380,ACH22,KALLEY,1542,Caldas,Sergio Fajardo
8437,ACH01,KALLEY,254,Medellín,Luis Perez
3949,ACH22,RICO,1599,Bello,Federico Gutierrez
3799,ACH01,SONY,1856,Sabaneta,Anibal Gaviria
4244,ACH22,KALLEY,1742,Medellín,Daniel Quitero
9488,ACH43,SONY,1678,Caldas,Luis Perez
9655,ACH01,KALLEY,589,Medellín,Anibal Gaviria
8607,ACH01,RICO,1433,Caldas,Daniel Quitero
2879,ACH22,SONY,1922,Envigado,Daniel Quitero
6736,ACH43,RICO,334,Medellín,Daniel Quitero
668,ACH22,KALLEY,1017,Caldas,Luis Perez
5657,ACH43,RICO,241,Medellín,Sergio Fajardo
5066,ACH22,KALLEY,1422,Medellín,Luis Perez
1499,ACH01,RICO,1403,Caldas,Daniel Quitero
3683,ACH43,SONY,1097,Caldas,Daniel Quitero
8182,ACH22,KALLEY,1337,Envigado,Sergio Fajardo
5660,ACH01,KALLEY,351,Medellín,Anibal Gaviria
1993,ACH01,RICO,852,Caldas,Anibal Gaviria
9645,ACH22,RICO,1956,Medellín,Federico Gutierrez
302,ACH43,SONY,1836,Envigado,Sergio Fajardo
4246,ACH01,RICO,1965,Medellín,Luis Perez
586,ACH01,SONY,926,Sabaneta,Sergio Fajardo
9896,ACH01,SONY,747,Medellín,Anibal Gaviria
1316,ACH22,RICO,875,Medellín,Sergio Fajardo
8318,ACH22,KALLEY,1955,Sabaneta,Daniel Quitero
3500,ACH43,SONY,520,Medellín,Luis Perez
3021,ACH22,SONY,272,Caldas,Anibal Gaviria
334,ACH22,KALLEY,246,Bello,Daniel Quitero
7936,ACH43,SONY,517,Caldas,Sergio Fajardo
3490,ACH22,KALLEY,1734,Sabaneta,Anibal Gaviria
7384,ACH43,RICO,333,Sabaneta,Sergio Fajardo
2913,ACH43,KALLEY,1946,Envigado,Sergio Fajardo
9881,ACH01,KALLEY,1700,Caldas,Sergio Fajardo
1638,ACH22,RICO,1201,Bello,Anibal Gaviria
4115,ACH22,RICO,133,Medellín,Sergio Fajardo
5224,ACH43,RICO,1921,Bello,Federico Gutierrez
4998,ACH01,KALLEY,1110,Sabaneta,Anibal Gaviria
2452,ACH01,KALLEY,1969,Bello,Anibal Gaviria
8476,ACH01,SONY,1254,Envigado,Sergio Fajardo
3324,ACH43,RICO,975,Sabaneta,Federico Gutierrez
5680,ACH43,KALLEY,906,Bello,Daniel Quitero
4943,ACH43,RICO,468,Bello,Luis Perez
4165,ACH22,RICO,1315,Envigado,Sergio Fajardo
2301,ACH22,KALLEY,1368,Bello,Anibal Gaviria
9812,ACH01,RICO,509,Sabaneta,Federico Gutierrez
4126,ACH22,SONY,1926,Envigado,Luis Perez
8473,ACH43,KALLEY,1186,Caldas,Sergio Fajardo
6873,ACH43,KALLEY,304,Caldas,Luis Perez
9147,ACH22,RICO,1925,Envigado,Sergio Fajardo
7160,ACH43,KALLEY,797,Medellín,Federico Gutierrez
6319,ACH01,KALLEY,1774,Sabaneta,Anibal Gaviria
9244,ACH22,KALLEY,1242,Sabaneta,Federico Gutierrez
1698,ACH22,KALLEY,130,Sabaneta,Daniel Quitero
9155,ACH43,SONY,110,Sabaneta,Sergio Fajardo
9936,ACH43,SONY,1274,Bello,Federico Gutierrez
